long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
145.8007535037268,-17.380345763734336,1203,Wooroonooran,3,754.2885,145.62112402300005,-17.858562168999935,11806,56252.10067036888
144.64774252698854,-36.86074916923693,606,Heathcote,4522,756.8176,143.07112402300007,-34.95856216899993,4045,254546.31496221168
151.17529418392473,-33.33964105388947,29,Calga - Kulnura,4811,767.9512,146.52112402300006,-31.658562168999936,5553,475406.39573028905
146.4177194796773,-38.35890533329451,671,Churchill,11537,796.523,148.17112402300006,-39.75856216899994,1886,217195.03346058205
144.24585058558583,-36.84332203460954,603,Bendigo Region - South,7256,796.8536,142.62112402300005,-35.25856216899994,3908,228798.74208148074
146.04413527333483,-38.45114134102314,667,Leongatha,11232,801.0083,148.02112402300006,-40.058562168999934,1750,246899.91353923047
115.86496614124843,-32.637123184573824,1776,Pinjarra,9837,808.8593,114.12112402300006,-33.45856216899993,4629,186624.69039061
152.93710155516916,-26.321039885017488,1487,Noosa Hinterland,22667,820.066,151.62112402300005,-23.258562168999937,9378,364369.45307150384
146.90753487554852,-43.30092503611285,2071,Geeveston - Dover,3735,827.8139,146.52112402300006,-43.658562168999936,113,50558.40206809297
150.35715908336093,-28.39793244534704,1214,Goondiwindi,6515,830.2795,147.87112402300008,-28.35856216899994,7053,243713.89741512443
115.9200605725671,-32.85796384204046,1759,Waroona,4238,832.2286,116.37112402300006,-34.35856216899994,4228,171615.94280397214
138.44441358666975,-34.4681876802394,1685,Mallala,3238,847.8696,138.27112402300006,-33.158562168999936,4845,146139.74125228595
144.03935625469418,-37.647369187006426,589,Gordon (Vic.),5722,850.3137,141.27112402300006,-37.35856216899994,2951,246861.94076412616
140.45865869186858,-34.229267980224705,1732,Barmera,6655,856.1907,140.97112402300007,-34.35856216899994,4310,49313.44878167879
145.97606581186398,-37.65148444484815,638,Upper Yarra Valley,183,856.2714,148.77112402300006,-39.158562168999936,2160,295938.6170252554
143.83542429332198,-37.35416513815559,587,Creswick - Clunes,7881,856.7892,141.42112402300006,-36.45856216899993,3360,237005.97761663553
142.53730777268927,-10.90049325303778,1443,Torres,3789,883.731,142.47112402300007,-10.95856216899994,14923,9674.448460643736
140.81510528838567,-34.18261287941752,1741,Renmark Region,4966,901.2094,141.12112402300005,-34.058562168999934,4447,31406.994548895538
144.0427479369106,-38.25543114247295,613,Winchelsea,5838,903.2573,142.17112402300006,-39.75856216899994,1866,232642.86918757152
153.2998395823503,-28.377575073689794,254,Murwillumbah Region,9885,908.2603,148.02112402300006,-27.458562168999936,7462,529467.293773707
144.18582815487517,-37.31776664743527,588,Daylesford,9142,920.7579,142.17112402300006,-35.558562168999934,3770,265955.26540213736
143.62644279249056,-37.775547134357964,592,Golden Plains - North,4509,922.0812,141.12112402300005,-37.658562168999936,2815,221274.05371072236
146.78348623924538,-38.15665618503106,679,Rosedale,4806,968.4596,148.62112402300005,-39.45856216899993,2024,215320.0827319467
138.38012353261144,-35.51693799991545,1721,Yankalilla,5831,980.1341,137.37112402300008,-36.158562168999936,3482,115665.88394551948
152.71993094370688,-30.447972438099253,82,Bellingen,5936,1001.0481,147.72112402300007,-29.258562168999937,6645,500654.78005592845
146.43923375193577,-19.156995360176293,1529,Northern Beaches,6500,1008.6849,145.77112402300006,-19.358562168999935,11126,73697.41623968031
145.21274269601753,-36.42312134124752,1025,Shepparton Region - West,10305,1028.6793,144.87112402300008,-34.35856216899994,4323,231142.5315985023
144.30969387419793,-37.6303390870223,586,Bacchus Marsh Region,6001,1038.8122,141.27112402300006,-38.558562168999934,2407,285752.2258132427
142.30175129805667,-11.015870618297285,1441,Northern Peninsula,2952,1052.0676,142.17112402300006,-10.95856216899994,14922,15620.68387998682
151.58165792278956,-27.71453336636457,1223,Pittsworth,5820,1054.9291,148.17112402300006,-26.558562168999938,7870,361539.11548433785
145.53987763542335,-36.37348845546941,1024,Shepparton Region - East,3890,1055.5778,144.57112402300007,-34.35856216899994,4322,240251.3978538035
143.98571236619154,-39.86408968677699,2093,King Island,1617,1095.7407,143.37112402300008,-40.35856216899994,1598,75894.3222643859
138.86076273553448,-34.390988195346,1683,Light,9184,1111.6724,139.17112402300006,-33.158562168999936,4848,139683.2217321637
118.04492967897635,-34.39762512481926,1951,Stirling Range National Park,0,1121.6227,118.17112402300006,-34.35856216899994,4234,12389.361491662037
152.95535976413106,-25.98848854317166,1554,Cooloola,6331,1141.6393,152.97112402300007,-22.958562168999936,9518,335592.922520682
146.187012966642,-41.45296329936053,2091,Sheffield - Railton,6310,1156.4976,145.92112402300006,-41.85856216899994,927,50197.89334535956
148.73302989830466,-21.180776639525682,1393,Pioneer Valley,8400,1184.1722,148.47112402300007,-21.158562168999936,10319,27311.196255330928
131.1614465676934,-12.3570212128058,2133,Koolpinyah,24,1199.6495,131.67112402300006,-11.558562168999934,14615,104317.79321726026
148.93590915095848,-35.63120186069824,2301,Namadgi,39,1202.893,149.52112402300006,-38.25856216899994,2571,296187.5448478337
116.07833031666456,-31.37439552463447,1952,Chittering,5535,1219.9032,116.22112402300006,-29.85856216899994,6268,168598.19587005585
115.34817101688539,-33.727742818931496,1748,Busselton Region,10768,1227.0638,115.17112402300006,-34.35856216899994,4224,71854.17737375433
153.2718814465546,-28.75553034574477,251,Lismore Region,15384,1233.2421,147.87112402300008,-27.758562168999937,7325,541316.4390915678
145.61316753613048,-17.368063887048926,1210,Malanda - Yungaburra,8617,1254.9789,145.17112402300006,-17.558562168999938,11940,51470.63395163734
151.9131384376405,-27.867101979326918,1225,Clifton - Greenmount,4952,1263.9472,148.32112402300007,-26.258562168999937,8007,398391.78909130633
152.12290881504836,-24.765453357691726,1541,Bundaberg Region - North,9001,1273.685,152.07112402300007,-22.958562168999936,9515,200180.97239960707
147.35046794950503,-41.36501056479824,2057,Dilston - Lilydale,3991,1274.0719,147.87112402300008,-40.95856216899993,1341,62825.93198428909
146.80729936429378,-42.775453484210836,2066,Derwent Valley,3175,1289.9537,146.22112402300007,-42.45856216899993,656,59600.74716197991
145.15561475318566,-36.82029969309859,635,Nagambie,4055,1294.3498,143.82112402300007,-34.658562168999936,4184,268504.6859027744
145.9312665695483,-17.690521648951883,1201,Johnstone,8025,1294.6919,146.22112402300007,-17.858562168999935,11808,35924.8757747507
150.625645175295,-23.62788870386587,1235,Bouldercombe,1886,1348.7805,149.82112402300007,-23.858562168999935,9100,85911.15854015964
152.75963952999845,-30.689140308161647,161,Nambucca Heads Region,7798,1356.0987,147.57112402300007,-29.558562168999934,6508,515422.16295476246
145.931648721758,-41.27395148347859,2076,Burnie - Ulverstone Region,5089,1364.2466,145.47112402300007,-41.558562168999934,1061,49815.58864731986
131.1007776399804,-12.68854088206373,2135,Weddell,4730,1408.495,131.22112402300007,-13.658562168999936,13662,108096.62228564924
