long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
150.8431063246331,-33.78006943790672,329,Rooty Hill - Minchinbury,21661,14.6244,149.22112402300007,-34.058562168999934,4474,153138.97044449323
145.00754922288291,-37.68382052226017,801,Thomastown,21551,14.6852,144.57112402300007,-36.75856216899994,3234,109746.3417266689
150.93653747391835,-33.88448583326455,543,Canley Vale - Canley Heights,21546,5.4161,149.52112402300006,-34.658562168999936,4203,156085.11046587615
145.17583536042687,-38.09285375125115,975,Carrum Downs,21535,20.3079,145.92112402300006,-38.85856216899994,2287,107023.11349744297
150.97012752705135,-33.84530813220887,508,Guildford West - Merrylands West,21520,5.4654,150.42112402300006,-35.25856216899994,3934,164668.15807630873
151.1705935878129,-33.720836104597545,429,St Ives,21512,17.7776,152.67112402300006,-33.158562168999936,4893,152833.23119351576
150.77445365113772,-34.120380132149236,463,Rosemeadow - Glen Alpine,21512,48.0827,149.67112402300006,-34.95856216899993,4067,137488.42296805626
151.01973344241853,-33.902355039758156,374,Yagoona - Birrong,21505,5.5596,151.62112402300005,-35.25856216899994,3938,160241.57276557523
150.94404370246997,-33.9914600001128,554,Holsworthy - Wattle Grove,21504,73.7001,150.12112402300005,-35.25856216899994,3933,159534.9576036175
151.06428209337335,-34.031901749906616,572,Sutherland - Kirrawee,21499,7.7547,152.52112402300006,-34.658562168999936,4213,150996.56936907064
144.90728895853147,-38.368976789152995,989,Rosebud - McCrae,21499,23.7957,144.42112402300006,-38.85856216899994,2282,68895.15160008692
151.12955877340403,-33.86137693106018,402,Five Dock - Abbotsford,21497,4.6202,152.67112402300006,-34.35856216899994,4349,152552.71000347604
152.12566178853345,-32.736499877366484,120,Nelson Bay Peninsula,21447,47.4762,152.07112402300007,-32.558562168999934,5163,20384.794586165255
142.49569030235156,-38.34465571813254,1038,Warrnambool - North,21440,62.4201,142.62112402300005,-38.25856216899994,2548,14550.396783378572
145.11348716492282,-37.70032843985982,776,Greensborough,21392,10.0974,145.77112402300006,-36.75856216899994,3238,119706.17675395613
144.99794852411233,-37.852889202913666,713,Prahran - Windsor,21391,2.9054,143.97112402300007,-38.558562168999934,2416,119264.20779357747
144.69664589771565,-37.68728061660501,954,Hillside,21362,66.5481,143.52112402300006,-37.658562168999936,2823,103758.09314379592
145.08391379172875,-37.79194700597313,725,Balwyn North,21340,8.8491,146.22112402300007,-37.058562168999934,3104,129449.38853324679
151.2536804458725,-33.79779600808638,437,Balgowlah - Clontarf - Seaforth,21325,7.6104,152.82112402300007,-34.058562168999934,4486,147790.84373711544
150.78811970655252,-33.73197759666861,326,Lethbridge Park - Tregear,21322,11.2672,149.37112402300008,-33.158562168999936,4882,146301.33646265935
151.16180721711984,-33.894730977003064,337,Petersham - Stanmore,21314,3.0033,152.82112402300007,-33.45856216899993,4758,161302.0114226017
144.80239137958617,-37.737197738425316,934,St Albans - North,21270,6.5225,143.82112402300007,-37.058562168999934,3096,114987.49150420185
145.0425508199257,-37.856615539519844,773,Malvern - Glen Iris,21265,6.1552,144.12112402300005,-38.85856216899994,2281,137314.0241522641
